1.0000	2.7567
3.0000	2.9080
5.0000	3.1288
7.0000	3.3219
9.0000	3.4508
11.0000	3.5398
13.0000	3.6109
15.0000	3.6737
17.0000	3.7322
19.0000	3.7875
21.0000	3.8398
23.0000	3.8891
25.0000	3.9351
27.0000	3.9777
29.0000	4.0167
31.0000	4.0521
33.0000	4.0843
35.0000	4.1132
37.0000	4.1392
39.0000	4.1625
41.0000	4.1834
