1.0000	2.4540
3.0000	2.2408
5.0000	2.2931
7.0000	2.7218
9.0000	2.8914
11.0000	2.9260
13.0000	2.9053
15.0000	2.8656
17.0000	2.8300
19.0000	2.8159
21.0000	2.8337
23.0000	2.8844
25.0000	2.9606
27.0000	3.0506
29.0000	3.1433
31.0000	3.2314
33.0000	3.3107
35.0000	3.3807
37.0000	3.4407
39.0000	3.4922
41.0000	3.5362
