1.0000	2.7132
3.0000	2.6336
5.0000	2.6589
7.0000	2.8448
9.0000	3.0388
11.0000	3.1590
13.0000	3.2274
15.0000	3.2708
17.0000	3.3049
19.0000	3.3370
21.0000	3.3711
23.0000	3.4085
25.0000	3.4498
27.0000	3.4941
29.0000	3.5410
31.0000	3.5887
33.0000	3.6364
35.0000	3.6834
37.0000	3.7288
39.0000	3.7724
41.0000	3.8135
