1.0000	2.4551
3.0000	2.5450
5.0000	2.8541
7.0000	3.0281
9.0000	3.0949
11.0000	3.1381
13.0000	3.1815
15.0000	3.2323
17.0000	3.2916
19.0000	3.3575
21.0000	3.4260
23.0000	3.4924
25.0000	3.5531
27.0000	3.6058
29.0000	3.6504
31.0000	3.6874
33.0000	3.7180
35.0000	3.7432
37.0000	3.7641
39.0000	3.7817
41.0000	3.7965
