1.0000	2.4540
3.0000	2.2377
5.0000	2.2891
7.0000	2.7289
9.0000	2.9016
11.0000	2.9376
13.0000	2.9193
15.0000	2.8836
17.0000	2.8538
19.0000	2.8462
21.0000	2.8692
23.0000	2.9218
25.0000	2.9965
27.0000	3.0820
29.0000	3.1690
31.0000	3.2508
33.0000	3.3246
35.0000	3.3891
37.0000	3.4450
39.0000	3.4928
41.0000	3.5336
