1.0000	2.7133
3.0000	2.6354
5.0000	2.6633
7.0000	2.8471
9.0000	3.0348
11.0000	3.1493
13.0000	3.2131
15.0000	3.2526
17.0000	3.2827
19.0000	3.3111
21.0000	3.3418
23.0000	3.3763
25.0000	3.4154
27.0000	3.4582
29.0000	3.5044
31.0000	3.5523
33.0000	3.6010
35.0000	3.6497
37.0000	3.6972
39.0000	3.7431
41.0000	3.7868
