1.0000	2.4551
3.0000	2.5462
5.0000	2.8626
7.0000	3.0408
9.0000	3.1089
11.0000	3.1528
13.0000	3.1967
15.0000	3.2473
17.0000	3.3056
19.0000	3.3693
21.0000	3.4345
23.0000	3.4969
25.0000	3.5534
27.0000	3.6023
29.0000	3.6436
31.0000	3.6779
33.0000	3.7063
35.0000	3.7298
37.0000	3.7495
39.0000	3.7659
41.0000	3.7798
